node,node,weight
理科大楼_7271,理科大楼_316,4
理科大楼_7272,理科大楼_2006,6
理科大楼_7273,理科大楼_5080,8
理科大楼_7274,理科大楼_4852,2
理科大楼_7275,理科大楼_5474,8
理科大楼_7276,理科大楼_6323,5
理科大楼_7277,理科大楼_5755,10
理科大楼_7278,理科大楼_1710,8
理科大楼_7279,理科大楼_3329,6
理科大楼_7280,理科大楼_3721,10
理科大楼_7281,理科大楼_1865,6
理科大楼_7282,理科大楼_4812,2
理科大楼_7283,理科大楼_1125,5
理科大楼_7284,理科大楼_1366,4
理科大楼_7285,理科大楼_1820,3
理科大楼_7286,理科大楼_568,6
理科大楼_7287,理科大楼_2882,8
理科大楼_7288,理科大楼_5539,4
理科大楼_7289,理科大楼_5894,8
理科大楼_7290,理科大楼_533,3
理科大楼_7291,音乐学院楼,7
理科大楼_7292,理科大楼_5707,4
理科大楼_7293,理科大楼_5772,5
理科大楼_7294,理科大楼_5216,4
理科大楼_7295,理科大楼_3650,9
理科大楼_7296,理科大楼_2310,8
理科大楼_7297,理科大楼_6633,2
理科大楼_7298,理科大楼_6450,10
理科大楼_7299,理科大楼_1454,4
理科大楼_7300,理科大楼_5433,9
理科大楼_7301,理科大楼_7125,5
理科大楼_7302,理科大楼_4363,4
理科大楼_7303,理科大楼_1717,9
理科大楼_7304,理科大楼_3326,3
理科大楼_7305,理科大楼_4066,9
理科大楼_7306,理科大楼_1746,2
理科大楼_7307,理科大楼_6538,4
理科大楼_7308,理科大楼_854,1
理科大楼_7309,理科大楼_322,7
理科大楼_7310,理科大楼_2612,3
理科大楼_7311,理科大楼_2224,7
理科大楼_7312,理科大楼_2031,9
理科大楼_7313,理科大楼_4770,3
理科大楼_7314,理科大楼_4337,10
理科大楼_7315,理科大楼_2947,4
理科大楼_7316,理科大楼_6963,5
理科大楼_7317,理科大楼_7091,4
理科大楼_7318,理科大楼_6558,5
理科大楼_7319,理科大楼_1294,4
理科大楼_7320,理科大楼_2322,9
理科大楼_7321,理科大楼_4222,9
理科大楼_7322,理科大楼_1933,8
理科大楼_7323,理科大楼_2853,4
理科大楼_7324,理科大楼_11,5
理科大楼_7325,理科大楼_5178,1
理科大楼_7326,理科大楼_998,2
理科大楼_7327,理科大楼_2620,3
理科大楼_7328,理科大楼_6659,1
理科大楼_7329,理科大楼_3123,3
理科大楼_7330,理科大楼_3337,3
理科大楼_7331,理科大楼_3128,9
理科大楼_7332,理科大楼_7149,10
理科大楼_7333,理科大楼_1849,2
理科大楼_7334,理科大楼_2441,2
理科大楼_7335,理科大楼_3892,4
理科大楼_7336,理科大楼_2043,10
理科大楼_7337,理科大楼_7301,3
理科大楼_7338,理科大楼_3272,3
理科大楼_7339,理科大楼_4806,2
理科大楼_7340,理科大楼_7026,5
理科大楼_7341,理科大楼_6168,4
理科大楼_7342,理科大楼_2151,7
理科大楼_7343,理科大楼_1294,9
理科大楼_7344,理科大楼_4607,8
理科大楼_7345,理科大楼_6626,4
理科大楼_7346,理科大楼_3395,5
理科大楼_7347,理科大楼_2664,8
理科大楼_7348,理科大楼_5557,2
理科大楼_7349,理科大楼_1016,9
理科大楼_7350,理科大楼_5866,3
理科大楼_7351,理科大楼_1166,2
理科大楼_7352,理科大楼_4766,9
理科大楼_7353,理科大楼_4428,5
理科大楼_7354,理科大楼_2952,9
理科大楼_7355,理科大楼_2983,10
理科大楼_7356,理科大楼_2540,2
理科大楼_7357,理科大楼_6329,5
理科大楼_7358,理科大楼_695,6
理科大楼_7359,理科大楼_5061,2
理科大楼_7360,理科大楼_2424,3
理科大楼_7361,理科大楼_2209,1
理科大楼_7362,理科大楼_2253,7
理科大楼_7363,理科大楼_692,5
理科大楼_7364,理科大楼_784,2
理科大楼_7365,理科大楼_2246,1
理科大楼_7366,理科大楼_4977,1
理科大楼_7367,理科大楼_581,6
理科大楼_7368,理科大楼_4741,3
理科大楼_7369,理科大楼_6057,1
理科大楼_7370,理科大楼_3005,5
理科大楼_7371,理科大楼_2,1
理科大楼_7372,理科大楼_268,9
理科大楼_7373,理科大楼_3618,9
理科大楼_7374,理科大楼_5809,3
理科大楼_7375,理科大楼_47,4
理科大楼_7376,理科大楼_1468,2
理科大楼_7377,理科大楼_729,4
理科大楼_7378,理科大楼_211,3
理科大楼_7379,理科大楼_19,5
理科大楼_7380,理科大楼_3891,10
理科大楼_7381,理科大楼_6934,7
理科大楼_7382,理科大楼_4319,7
理科大楼_7383,理科大楼_1091,8
理科大楼_7384,理科大楼_1548,5
理科大楼_7385,理科大楼_6533,3
理科大楼_7386,理科大楼_1566,5
理科大楼_7387,理科大楼_1027,5
理科大楼_7388,理科大楼_4431,5
理科大楼_7389,理科大楼_1228,4
理科大楼_7390,理科大楼_602,3
理科大楼_7391,理科大楼_4303,1
理科大楼_7392,理科大楼_5003,9
理科大楼_7393,理科大楼_3376,7
理科大楼_7394,理科大楼_691,10
理科大楼_7395,理科大楼_715,5
理科大楼_7396,理科大楼_4807,1
理科大楼_7397,理科大楼_1745,7
理科大楼_7398,理科大楼_989,2
理科大楼_7399,理科大楼_3082,1
理科大楼_7400,理科大楼_1078,9
理科大楼_7401,理科大楼_5220,5
理科大楼_7402,理科大楼_6897,3
理科大楼_7403,理科大楼_122,10
理科大楼_7404,理科大楼_3692,4
理科大楼_7405,理科大楼_3794,8
理科大楼_7406,理科大楼_4593,10
理科大楼_7407,理科大楼_175,9
理科大楼_7408,理科大楼_2032,3
理科大楼_7409,理科大楼_6284,4
理科大楼_7410,理科大楼_1768,10
理科大楼_7411,理科大楼_3692,6
理科大楼_7412,理科大楼_5359,3
理科大楼_7413,理科大楼_5689,3
理科大楼_7414,理科大楼_3657,9
理科大楼_7415,理科大楼_3231,4
理科大楼_7416,理科大楼_3226,3
理科大楼_7417,理科大楼_6891,9
理科大楼_7418,理科大楼_3420,6
理科大楼_7419,理科大楼_5814,9
理科大楼_7420,理科大楼_4559,2
理科大楼_7421,理科大楼_4810,3
理科大楼_7422,理科大楼_3463,6
理科大楼_7423,理科大楼_6140,2
理科大楼_7424,理科大楼_3535,2
理科大楼_7425,理科大楼_2731,2
理科大楼_7426,理科大楼_125,10
理科大楼_7427,理科大楼_502,2
理科大楼_7428,理科大楼_4388,5
理科大楼_7429,理科大楼_5613,7
理科大楼_7430,理科大楼_5822,3
理科大楼_7431,理科大楼_1117,4
理科大楼_7432,理科大楼_2146,4
理科大楼_7433,理科大楼_3794,2
理科大楼_7434,理科大楼_717,4
理科大楼_7435,理科大楼_3303,2
理科大楼_7436,理科大楼_6692,6
理科大楼_7437,理科大楼_969,8
理科大楼_7438,理科大楼_5177,1
理科大楼_7439,理科大楼_1564,2
理科大楼_7440,理科大楼_998,5
理科大楼_7441,理科大楼_1906,9
理科大楼_7442,理科大楼_497,10
理科大楼_7443,理科大楼_4012,10
理科大楼_7444,理科大楼_2269,9
理科大楼_7445,理科大楼_2978,2
理科大楼_7446,理科大楼_6701,7
理科大楼_7447,理科大楼_808,10
理科大楼_7448,理科大楼_2809,3
理科大楼_7449,理科大楼_5805,1
理科大楼_7450,理科大楼_1460,10
理科大楼_7451,理科大楼_5589,9
理科大楼_7452,理科大楼_5176,3
理科大楼_7453,理科大楼_2335,3
理科大楼_7454,理科大楼_413,3
理科大楼_7455,理科大楼_2354,2
理科大楼_7456,理科大楼_1805,7
理科大楼_7457,理科大楼_5091,7
理科大楼_7458,理科大楼_6272,4
理科大楼_7459,理科大楼_4551,2
理科大楼_7460,理科大楼_6479,5
理科大楼_7461,理科大楼_2185,2
理科大楼_7462,理科大楼_4229,10
理科大楼_7463,理科大楼_5952,6
理科大楼_7464,理科大楼_3339,3
理科大楼_7465,理科大楼_2708,2
理科大楼_7466,理科大楼_1337,5
理科大楼_7467,理科大楼_4898,5
理科大楼_7468,理科大楼_2158,4
理科大楼_7469,理科大楼_3246,8
理科大楼_7470,理科大楼_5947,3
理科大楼_7471,理科大楼_5627,6
理科大楼_7472,理科大楼_2724,6
理科大楼_7473,理科大楼_2286,6
理科大楼_7474,理科大楼_7140,8
理科大楼_7475,理科大楼_1071,9
理科大楼_7476,理科大楼_2090,1
理科大楼_7477,理科大楼_6079,5
理科大楼_7478,理科大楼_5898,7
理科大楼_7479,理科大楼_2355,5
理科大楼_7480,理科大楼_2262,1
理科大楼_7481,理科大楼_6005,2
理科大楼_7482,理科大楼_3593,2
理科大楼_7483,理科大楼_5702,8
理科大楼_7484,理科大楼_3555,3
理科大楼_7485,理科大楼_7202,5
理科大楼_7486,理科大楼_4634,8
理科大楼_7487,理科大楼_4207,4
理科大楼_7488,理科大楼_5810,1
理科大楼_7489,理科大楼_5119,7
理科大楼_7490,理科大楼_5360,2
理科大楼_7491,理科大楼_5144,7
理科大楼_7492,理科大楼_2517,7
理科大楼_7493,理科大楼_464,9
理科大楼_7494,理科大楼_7420,7
理科大楼_7495,理科大楼_6420,4
理科大楼_7496,理科大楼_1321,2
理科大楼_7497,理科大楼_1538,10
理科大楼_7498,理科大楼_4967,9
理科大楼_7499,理科大楼_2574,2
理科大楼_7500,理科大楼_1108,4
理科大楼_7501,理科大楼_3082,1
理科大楼_7502,理科大楼_6358,3
理科大楼_7503,理科大楼_6968,5
理科大楼_7504,理科大楼_4693,4
理科大楼_7505,理科大楼_5247,2
理科大楼_7506,理科大楼_2809,7
理科大楼_7507,理科大楼_4849,10
理科大楼_7508,理科大楼_4228,8
理科大楼_7509,理科大楼_4720,8
理科大楼_7510,理科大楼_5892,1
理科大楼_7511,理科大楼_7304,9
理科大楼_7512,理科大楼_4097,2
理科大楼_7513,理科大楼_5402,9
理科大楼_7514,理科大楼_2599,3
理科大楼_7515,理科大楼_1776,5
理科大楼_7516,理科大楼_2004,10
理科大楼_7517,理科大楼_12,4
理科大楼_7518,理科大楼_4135,2
理科大楼_7519,理科大楼_6856,2
理科大楼_7520,理科大楼_4651,5
理科大楼_7521,理科大楼_5899,10
理科大楼_7522,学校办公室,10
理科大楼_7523,理科大楼_5414,10
理科大楼_7524,理科大楼_4090,3
理科大楼_7525,理科大楼_4647,6
理科大楼_7526,理科大楼_7145,8
理科大楼_7527,理科大楼_5009,9
理科大楼_7528,理科大楼_6247,4
理科大楼_7529,理科大楼_1815,9
理科大楼_7530,理科大楼_6536,6
理科大楼_7531,理科大楼_5435,6
理科大楼_7532,理科大楼_4799,2
理科大楼_7533,理科大楼_1509,8
理科大楼_7534,理科大楼_2235,10
理科大楼_7535,理科大楼_4589,10
理科大楼_7536,理科大楼_6975,9
理科大楼_7537,理科大楼_2997,4
理科大楼_7538,理科大楼_1295,10
理科大楼_7539,理科大楼_4182,9
理科大楼_7540,理科大楼_630,9
理科大楼_7541,理科大楼_2623,4
理科大楼_7542,理科大楼_4646,3
理科大楼_7543,理科大楼_7417,8
理科大楼_7544,理科大楼_4685,4
理科大楼_7545,理科大楼_4987,1
理科大楼_7546,理科大楼_4422,7
理科大楼_7547,理科大楼_7444,7
理科大楼_7548,理科大楼_5078,4
理科大楼_7549,理科大楼_1450,5
理科大楼_7550,理科大楼_100,1
理科大楼_7551,理科大楼_732,4
理科大楼_7552,理科大楼_4216,8
理科大楼_7553,理科大楼_6644,9
理科大楼_7554,理科大楼_4898,8
理科大楼_7555,理科大楼_1992,3
理科大楼_7556,理科大楼_3084,1
理科大楼_7557,理科大楼_6398,5
理科大楼_7558,理科大楼_4391,9
理科大楼_7559,理科大楼_2993,10
理科大楼_7560,理科大楼_1587,3
理科大楼_7561,理科大楼_2256,8
理科大楼_7562,理科大楼_4930,5
理科大楼_7563,理科大楼_6305,6
理科大楼_7564,理科大楼_6451,9
理科大楼_7565,理科大楼_4371,7
理科大楼_7566,理科大楼_5342,10
理科大楼_7567,理科大楼_97,10
理科大楼_7568,理科大楼_5707,3
理科大楼_7569,理科大楼_3122,6
理科大楼_7570,理科大楼_530,1
理科大楼_7571,理科大楼_435,7
理科大楼_7572,理科大楼_6870,2
理科大楼_7573,理科大楼_6588,2
理科大楼_7574,理科大楼_5050,6
理科大楼_7575,理科大楼_4537,4
理科大楼_7576,理科大楼_591,3
理科大楼_7577,理科大楼_3787,3
理科大楼_7578,理科大楼_1266,6
理科大楼_7579,理科大楼_3322,4
理科大楼_7580,理科大楼_6870,2
理科大楼_7581,理科大楼_3109,5
理科大楼_7582,理科大楼_4909,8
理科大楼_7583,理科大楼_3963,2
理科大楼_7584,理科大楼_4708,9
理科大楼_7585,理科大楼_3997,7
理科大楼_7586,理科大楼_39,9
理科大楼_7587,理科大楼_630,10
理科大楼_7588,理科大楼_1373,6
理科大楼_7589,理科大楼_6126,2
理科大楼_7590,理科大楼_189,2
理科大楼_7591,华闵餐厅,6
理科大楼_7592,理科大楼_3738,8
理科大楼_7593,理科大楼_2946,1
理科大楼_7594,理科大楼_2540,6
理科大楼_7595,理科大楼_6014,9
理科大楼_7596,理科大楼_5892,2
理科大楼_7597,理科大楼_5078,10
理科大楼_7598,理科大楼_6516,8
理科大楼_7599,理科大楼_5789,7
理科大楼_7600,理科大楼_479,4
理科大楼_7601,理科大楼_7084,2
理科大楼_7602,理科大楼_4062,3
理科大楼_7603,理科大楼_2406,3
理科大楼_7604,理科大楼_2439,5
理科大楼_7605,理科大楼_7504,7
理科大楼_7606,理科大楼_2201,3
理科大楼_7607,理科大楼_4745,8
理科大楼_7608,理科大楼_3574,7
理科大楼_7609,理科大楼_1992,3
理科大楼_7610,理科大楼_2175,8
理科大楼_7611,理科大楼_5095,3
理科大楼_7612,理科大楼_7071,10
理科大楼_7613,理科大楼_7161,2
理科大楼_7614,理科大楼_858,8
理科大楼_7615,理科大楼_6014,10
理科大楼_7616,理科大楼_630,9
理科大楼_7617,理科大楼_3247,7
理科大楼_7618,理科大楼_3947,7
理科大楼_7619,理科大楼_4260,1
理科大楼_7620,理科大楼_3394,4
理科大楼_7621,理科大楼_3470,4
理科大楼_7622,理科大楼_2733,10
理科大楼_7623,理科大楼_5992,2
理科大楼_7624,理科大楼_3863,6
理科大楼_7625,理科大楼_7515,8
理科大楼_7626,理科大楼_255,1
理科大楼_7627,理科大楼_6991,10
理科大楼_7628,理科大楼_4616,2
理科大楼_7629,理科大楼_2205,9
理科大楼_7630,理科大楼_4760,5
理科大楼_7631,理科大楼_732,6
理科大楼_7632,理科大楼_7467,2
理科大楼_7633,理科大楼_2489,9
理科大楼_7634,理科大楼_1959,1
理科大楼_7635,理科大楼_6045,8
理科大楼_7636,理科大楼_4064,3
理科大楼_7637,理科大楼_1384,8
理科大楼_7638,理科大楼_5576,2
理科大楼_7639,理科大楼_5949,3
理科大楼_7640,理科大楼_4050,7
理科大楼_7641,理科大楼_4004,9
理科大楼_7642,理科大楼_25,7
理科大楼_7643,理科大楼_4638,10
理科大楼_7644,理科大楼_5844,3
理科大楼_7645,理科大楼_2296,5
理科大楼_7646,理科大楼_5455,1
理科大楼_7647,理科大楼_3441,3
理科大楼_7648,理科大楼_4401,4
理科大楼_7649,理科大楼_2476,1
理科大楼_7650,理科大楼_2990,1
理科大楼_7651,理科大楼_7303,9
理科大楼_7652,理科大楼_7467,4
理科大楼_7653,理科大楼_4834,3
理科大楼_7654,理科大楼_1603,4
理科大楼_7655,理科大楼_3158,9
理科大楼_7656,理科大楼_3825,3
理科大楼_7657,理科大楼_6636,5
理科大楼_7658,理科大楼_2793,10
理科大楼_7659,理科大楼_1933,4
理科大楼_7660,理科大楼_1393,7
理科大楼_7661,理科大楼_58,2
理科大楼_7662,理科大楼_6581,6
理科大楼_7663,行政楼,8
理科大楼_7664,理科大楼_2488,1
理科大楼_7665,理科大楼_6918,8
理科大楼_7666,理科大楼_2253,6
理科大楼_7667,理科大楼_937,4
理科大楼_7668,理科大楼_4261,1
理科大楼_7669,理科大楼_7028,9
理科大楼_7670,理科大楼_5439,10
理科大楼_7671,理科大楼_1322,10
理科大楼_7672,理科大楼_1555,9
理科大楼_7673,理科大楼_441,10
理科大楼_7674,理科大楼_7268,3
理科大楼_7675,理科大楼_6097,2
理科大楼_7676,理科大楼_3549,1
理科大楼_7677,理科大楼_3341,7
理科大楼_7678,理科大楼_5375,2
理科大楼_7679,理科大楼_2610,2
理科大楼_7680,理科大楼_1518,4
理科大楼_7681,理科大楼_62,3
理科大楼_7682,理科大楼_3967,8
理科大楼_7683,理科大楼_2098,4
理科大楼_7684,理科大楼_3358,9
理科大楼_7685,理科大楼_2759,7
理科大楼_7686,理科大楼_164,6
理科大楼_7687,理科大楼_2112,6
理科大楼_7688,理科大楼_7025,10
理科大楼_7689,理科大楼_673,7
理科大楼_7690,理科大楼_837,6
理科大楼_7691,理科大楼_6737,9
理科大楼_7692,理科大楼_1869,8
理科大楼_7693,理科大楼_7378,5
理科大楼_7694,理科大楼_1359,1
理科大楼_7695,理科大楼_1320,6
理科大楼_7696,理科大楼_6509,1
理科大楼_7697,理科大楼_4049,8
理科大楼_7698,理科大楼_5560,10
理科大楼_7699,理科大楼_3090,10
理科大楼_7700,理科大楼_4233,6
理科大楼_7701,理科大楼_431,4
理科大楼_7702,理科大楼_661,3
理科大楼_7703,理科大楼_7194,5
理科大楼_7704,理科大楼_5764,4
理科大楼_7705,理科大楼_1161,5
理科大楼_7706,理科大楼_3328,7
理科大楼_7707,理科大楼_781,7
理科大楼_7708,理科大楼_6952,7
理科大楼_7709,理科大楼_1141,4
理科大楼_7710,理科大楼_5173,1
理科大楼_7711,理科大楼_2756,9
理科大楼_7712,理科大楼_2413,5
理科大楼_7713,理科大楼_2805,6
理科大楼_7714,理科大楼_7693,5
理科大楼_7715,理科大楼_7625,10
理科大楼_7716,理科大楼_3935,2
理科大楼_7717,理科大楼_3933,10
理科大楼_7718,理科大楼_747,7
理科大楼_7719,理科大楼_5563,8
理科大楼_7720,理科大楼_6275,4
理科大楼_7721,理科大楼_7633,3
理科大楼_7722,理科大楼_5262,7
理科大楼_7723,理科大楼_2493,2
理科大楼_7724,理科大楼_2027,10
理科大楼_7725,理科大楼_4075,9
理科大楼_7726,理科大楼_1411,5
理科大楼_7727,理科大楼_1233,2
理科大楼_7728,理科大楼_7206,10
理科大楼_7729,理科大楼_6727,5
理科大楼_7730,理科大楼_7439,2
理科大楼_7731,理科大楼_6027,2
理科大楼_7732,理科大楼_4085,8
理科大楼_7733,理科大楼_4570,2
理科大楼_7734,理科大楼_6605,2
理科大楼_7735,理科大楼_1897,10
理科大楼_7736,理科大楼_6145,10
理科大楼_7737,理科大楼_1741,7
理科大楼_7738,理科大楼_6545,9
理科大楼_7739,理科大楼_4338,9
理科大楼_7740,理科大楼_1546,4
理科大楼_7741,理科大楼_200,9
理科大楼_7742,理科大楼_4585,3
理科大楼_7743,理科大楼_6322,2
理科大楼_7744,理科大楼_6717,7
理科大楼_7745,理科大楼_1426,10
理科大楼_7746,理科大楼_7260,8
理科大楼_7747,理科大楼_2279,7
理科大楼_7748,理科大楼_671,6
理科大楼_7749,理科大楼_3462,7
理科大楼_7750,理科大楼_1655,1
理科大楼_7751,理科大楼_6993,9
理科大楼_7752,理科大楼_7745,10
